RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
2679,Deschutes County,Oregon,340,289900,286000,282300,291700,290100,284100,269700,274200,266100,255200,237800,228300,221600,214900,201900,194700,190100,195100,192600,187300,188000,190700,191900,185200,179600,176300,173600,170400,177000,175800,178600,176100,178100,176600,166300,163100,163500,167500,167700,164600,172600,185300,191500,192300,189000,185600,184300,180600,179700,174800,184000,187800,205000,203900,213900,209500,214100,219100,217400,213900,216800,231800,241000,246300,245200,245700,243200,240900,250600,247500,253500,245600,250900,246600,250100,250900,255300,258200,258500,258400,257200,263400,266800,273300,273400,277400,279400,284200,284600,284800,285800,293600,295900,297600,293200,288100,292400,298100,308200,307700,308400,311000,314600,317600,318500,318400,321400,321600,325300,325600,329200,331600,336500,342600,349500,356200,363300,369200,362700,365700,367500,380300,382200,385100,390200,393400,392500,386000,381400,385400,386900,387300,385200,390400,402400,405700,407400,410900,
2881,Wyandotte County,Kansas,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119600,112800,117200,122500,126100,125800,123000,123000,129100,130200,129000,125000,123100,126100,130400,135300,139700,138100,133400,130200,127800,137900,138200,136500,137400,140800,146400,143700,
178,Hays County,Texas,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196800,198500,201100,199800,205000,204400,207900,215200,218900,223700,212900,214200,219300,221600,224100,222100,226200,220000,221300,220200,226900,228200,232800,232800,234600,236400,237500,233000,228800,243000,248400,256400,237400,241700,245800,254500,247300,244500,242700,247900,247200,253700,253800,255400,254500,250200,245200,247900,250900,254400,253900,256300,257500,263100,267100,261500,258500,250700,262000,257500,260700,257000,255000,
2913,Cumberland County,New Jersey,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120700,121800,120800,119900,119700,107900,111600,108700,118500,118000,125300,120000,117000,104000,107700,107400,107700,108500,109200,130400,128600,128500,108000,107600,109500,110200,111700,113900,118000,108400,102700,112400,123100,127900,122900,124500,119200,117300,113200,116300,111700,105900,108900,112600,116000,114800,106400,107000,105600,114600,120200,121500,119100,117300,114400,111600,116900,118300,121300,117200,121000,119300,111400,105300,108800,113800,116700,115600,113700,107400,105100,110400,116100,117700,114100,113500,113300,112400,105600,112900,118300,123600,111200,111600,109200,118600,
2569,Sullivan County,Tennessee,344,105500,107200,105000,107100,100500,101800,102600,101600,95800,90500,94800,98300,97900,94300,93100,100300,99900,100300,96200,97000,98000,93500,104200,102100,111800,99900,101500,93900,92100,86100,89000,97400,103500,103000,99400,104700,100600,99000,86800,90600,96800,101700,103000,97300,94700,94900,99500,103400,102200,101900,98600,104300,99000,102200,103700,104500,103100,97000,99300,100300,103000,102700,102400,102400,103400,103200,101800,102000,104400,104600,104700,106600,105000,106000,103500,104200,105300,108200,109700,109400,105500,106900,100600,101200,98200,103600,103800,107700,107100,113600,116100,114000,107600,100200,102600,103100,108200,108500,111400,111200,113700,113800,116400,119400,122200,121100,121400,116800,118400,120200,119500,118700,112200,120000,119700,125700,125700,129400,131300,133800,132200,130400,129500,129300,124200,121900,126600,129900,130600,127600,136100,138600,141300,138300,132100,130600,125700,136200,138100
1544,Berrien County,Michigan,345,,,,,,,,,,,,,,,,,,,,84900,88300,85500,89200,88300,87100,83100,87900,93500,103500,95300,95800,88600,93500,99900,101000,100900,81400,72500,78600,87200,87600,77200,75500,76900,83600,86200,90600,86000,86500,79900,85000,86000,95300,91600,89100,85400,89400,90500,92600,95400,104500,101500,107100,103500,112200,98800,98600,92800,102100,101400,104600,105800,102400,100400,102700,111800,112500,114900,108400,115100,112500,116100,109500,112500,113300,118900,115200,118400,121900,121700,122000,117600,114300,113500,119900,119800,121700,120200,126200,120900,116300,115300,121600,128500,132200,131000,128000,135000,130400,134700,126600,132500,130400,136400,137400,137200,139400,141100,150100,145500,147400,140500,139400,135500,133800,134800,139000,143400,151600,149000,150200,152000,156900,159800,154700,152200,160100,163400,
3137,Schenectady County,New York,346,161800,160600,152700,146500,144400,146600,145900,146800,146100,153200,157600,163100,159500,160500,156400,151400,139900,134100,137300,141700,145400,149000,155000,163900,159500,155400,147700,152100,148900,144200,142900,139600,147900,144700,151800,152200,152900,151400,148200,148100,149600,147100,145800,147700,145500,151500,149600,159400,158300,162900,159900,160500,152700,150000,149900,150700,151600,151200,151000,155700,152700,156600,150500,156300,152000,151900,145200,148200,150300,152400,159300,157300,160500,151300,150700,142900,142900,142100,145100,142600,142300,140100,144000,141700,147500,141800,146200,137700,140000,138500,143000,141100,137100,132400,136400,137700,138600,134500,136000,139000,142300,145200,145600,144900,144100,145300,144400,146600,143400,144200,140800,143900,145300,148600,144700,146700,147000,152300,151400,152100,153600,159900,161700,163000,160700,158000,155200,150700,153600,156600,163300,166800,161800,162400,159700,166100,165200,164100,157500
1604,Catawba County,North Carolina,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121600,121100,126600,121700,125200,122800,134100,133100,130700,124800,121900,127000,126100,127200,125300,124200,124000,124800,124900,125800,126600,126800,133800,129400,126200,118400,120200,125900,124300,125500,124200,127400,123600,122700,121800,127900,128000,131200,131000,131900,134900,131100,133900,128000,133900,128700,135400,134900,140000,134300,131000,127900,136300,137700,136600,127200,130600,133300,138100,137400,135500,136100,138800,142300,142700,144100,162500,165400,162500,146900,144700,143900,147500,152700,151100,148400,154000,158900,167200,166000,168700,163300,161400,157400,159800,159800
930,Centre County,Pennsylvania,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216600,215000,214700,217000,217000,213000,209700,214200,221100,226800,224900,218300,216400,215000,223300,223500,229700,228600,227800,223900,211000,219900,222800,240000,242800,241400,236100,233400,237300,238300,246000,243400,242100,244900,237900,250300,236800,251700,250300,
2824,Penobscot County,Maine,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155900,154900,151000,158600,162900,175600,170400,168300,157300,157600,147400,152000,147400,152700,155600,158900,171100,168800,165800,159000,155000,166500,165600,174700,163800,
2468,Ouachita Parish,Louisiana,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156400,160700,156200,150000,145800,142100,147000,139700,137400,137300,148600,151200,144800,142600,144600,151500,150400,156600,148900,151400,145800,147900,143800,141500,141400,146900,149400,150100,152600,153200,152900,152600,160300,172400,167300,163300,150800,145500,139400,153200,159100,165500,154700,144700,140300,137400,148500,155700,154300,151200,141400,
580,Kings County,California,351,,,,,,,,,,,,,,,,159700,160200,158400,157400,151600,151900,147700,148200,160200,156300,157800,151400,154600,149300,139300,141300,142500,140300,143500,144700,153800,141700,137000,129100,132100,123700,120500,122000,128800,132400,129200,130900,137900,137200,139100,132100,137100,134300,132300,133500,136500,139300,135500,138500,141700,138400,138000,138800,143800,145400,151100,156400,158300,156600,161700,163700,164100,160500,162100,161300,163500,163200,164800,167500,167900,168100,164900,164900,177700,178900,175100,168300,168300,174500,171700,179800,181200,182400,181100,180300,186900,186600,190700,194000,195200,199000,197700,194100,191800,191000,195000,192500,208000,220500,232400,215400,211200,206500,211100,207200,209500,215200,217600,223500,221600,227900,224400,226500,226500,221500,220100,218200,225600,220300,215400,210300,221800,228900,228300,234600,236000,238200,235000,
2054,Tolland County,Connecticut,352,238100,230500,236100,227900,220900,205000,207600,210600,214700,211900,210700,221600,229900,237100,229300,225500,219500,215100,214700,213500,218100,220500,221300,226300,223100,223600,223500,222300,216000,207200,208400,217900,226900,223300,219200,214700,226800,216500,210900,199000,208100,204400,213400,210200,208300,197800,194100,194100,185100,184200,194000,204500,210700,204800,202500,205400,208500,207700,197900,196100,196400,201000,197300,197200,200000,202600,208700,211900,211300,208200,209500,211600,212500,211400,212500,207900,206400,205600,207800,203900,205600,205600,207700,200100,193600,192900,197700,204500,202400,203400,202100,203200,202400,204200,196100,198400,179800,186400,193700,217000,215200,209400,206900,210000,204600,207600,207800,206100,199500,199600,197000,200200,203500,210300,205200,206000,207700,209100,218300,220700,225600,216600,216700,214200,214300,207000,207900,205100,209100,211400,214800,213200,217000,215400,224800,222300,229800,222700,
1220,Monroe County,Michigan,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131800,127500,127700,112100,116400,119400,126300,121800,121700,117500,117700,116800,121200,126000,129700,133300,135700,133200,124700,120500,122800,130300,133300,132800,130500,131800,134200,133800,137500,139100,144400,143500,137400,130900,132000,141000,148100,147400,143500,140200,139700,140700,139600,145400,146600,157100,155100,155700,147300,149300,151100,154000,151200,150900,149900,155700,152200,159200,151800,158900,163100,170600,172400,165600,160200,
3026,Santa Rosa County,Florida,354,176500,180200,179800,173100,173800,169700,166800,162300,161500,159300,162700,163300,161500,156900,151400,150800,151100,153100,156000,157000,163000,158700,162800,156700,160700,153700,148200,145600,142600,140700,143100,152100,160900,165300,156600,155200,143200,142200,138400,146100,146900,154500,147300,154800,145200,153100,138600,148300,143900,151900,144200,145200,147200,147300,147100,157100,160200,163500,158900,156600,157900,156200,156900,157300,157700,158900,157000,155600,157500,157200,149000,145100,143500,147100,151200,152500,153100,149700,153400,159100,160900,159700,157500,158100,157300,162600,163700,166600,162500,166600,167200,178700,173500,172500,165800,170000,173200,171600,172100,172000,174700,174000,174000,174300,175800,179900,182500,187300,187800,190300,190600,192100,193900,194200,189800,187300,190900,197100,198300,201000,204500,207300,203800,202900,206400,210600,211200,212600,214000,217100,219900,223000,219200,218800,216700,221200,221400,228900,
2117,Alamance County,North Carolina,355,141700,118100,115700,126400,129900,129000,115700,112700,113800,124700,136000,131500,122400,116500,115000,119000,119700,127200,127200,128800,132100,138900,134600,139300,134300,136100,123000,120600,118800,126400,130600,127500,114900,111200,125600,131900,126900,120500,127400,129300,120400,116200,113300,122200,121900,127900,114900,118700,127700,136500,133100,126900,124500,127100,130000,132600,133200,129900,131600,127600,129100,133000,131600,132600,132700,134300,133400,133400,139700,137000,134200,123700,123000,125100,127600,127500,127700,131200,133100,130100,129000,131900,134300,138700,138400,136900,132100,131900,128700,129600,129200,137000,136100,132600,131800,131500,131900,128100,131100,132600,136200,134700,130100,129900,130200,138300,149400,150100,148600,136100,140500,140500,142800,142700,143600,142000,140700,141300,149700,154300,155400,153900,150700,149700,145000,141300,147000,146100,156700,158800,167300,164900,154400,154200,152600,160200,156200,162800,165000
1156,Madera County,California,356,,,,,,,,,,,,,,,,,123900,125400,130400,133100,141000,142700,140900,138900,134200,136700,133900,133500,135400,134400,137500,134000,133900,135000,139000,144400,139000,133600,125000,124600,124100,128700,128900,126200,124600,125600,124400,123600,126900,132000,132100,130700,134600,137500,136700,140400,142800,148400,142000,146600,146300,157200,152100,155600,155300,165200,168100,166600,163400,169400,173800,176600,178100,180800,191600,187300,189700,184100,185400,183100,187300,193600,197400,204000,202200,200000,192200,193600,194200,191200,193600,198200,202300,198700,202200,202500,205600,204600,204900,212600,210300,212300,212800,218700,219000,217100,212900,213400,214200,220000,225700,229700,234300,234400,234600,236400,238900,238400,242200,245300,251600,244600,245200,242800,245600,244400,250100,252300,260400,260600,268000,269300,269700,267500,263900,270500,272200,271300,
2037,Stearns County,Minnesota,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161600,159600,161500,158800,160000,162400,164600,162000,163300,160400,161100,161200,164300,167500,164000,164300,165700,167200,168200,165200,162000,158900,154000,156400,163200,167600,170700,167200,169000,170600,173600,172800,172800,170800,169000,174600,179300,188200,184800,185400,182900,181500
2289,Franklin County,Pennsylvania,358,178400,171200,168200,161700,166400,161600,174300,170700,171300,156900,157800,158000,161500,157300,154700,153300,156300,158300,165700,164400,162300,157700,160700,155700,147300,139900,143800,145200,145600,148700,159900,157600,154400,143100,145500,141900,140800,142200,143000,142600,137600,141900,156000,157200,152100,138200,140000,142000,143300,145600,143000,137400,137000,137900,155000,154700,159900,149000,144300,142100,140400,144000,142400,143200,143000,143200,142900,143900,144800,145000,144400,146000,144700,137500,137300,140800,149200,148400,156500,155000,148300,136600,136200,141900,139200,140100,141200,144100,143600,145200,146100,143800,141900,147400,151200,148900,144700,146900,151800,151300,150700,151600,163200,163500,164700,156900,158600,155000,154700,153600,157000,156300,158300,158000,162400,162500,163700,158200,159100,158000,164300,162300,167800,162600,162900,158300,170000,170700,175600,173800,174600,172200,168800,170300,170600,168400,172700,174700,
498,Ellis County,Texas,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172800,179900,177300,178800,174900,178700,181500,183000,184700,182500,185300,186800,189900,193100,194800,198600,199400,198800,200300,199700,206800,208600,208700,201000,199800,202600,209300,214600,224500,224300,219100,216600,224700,231900,226900,227600,225800,231100,234400,238000,237500,231900,227800,230900,231500,240100,238000,236900,237100,251900,260800,
1413,Sussex County,New Jersey,360,283500,288500,282800,269600,262900,258100,255400,253400,255700,250400,248900,245000,263800,260700,260400,239000,235000,227000,218600,221400,229800,235900,227200,235400,242900,258200,240700,235800,231200,232400,228700,203000,211900,210000,223700,207900,218400,229500,231000,221500,213200,203800,201700,192300,204700,207000,209500,202500,207100,212000,212800,204200,204600,213100,210200,211600,214200,211900,208100,200300,209800,206200,205200,195400,209200,213800,218400,210200,209400,216700,212500,213400,211100,217700,213900,211800,210900,213100,215600,204200,203200,193200,204200,195200,201200,212100,223400,222100,207300,198200,200000,194600,197700,193900,199200,201000,206600,210600,209300,207400,202600,206700,204800,202500,195900,194100,193100,190200,184100,182900,183600,197800,194600,195700,186900,194900,196200,197600,196500,198200,198400,199700,203900,210500,213800,211900,210400,205500,206700,201300,210400,214000,217900,214800,211300,213400,219900,222500,
3119,Rock Island County,Illinois,361,95400,94900,90700,85900,84700,88100,90400,89100,89200,88700,92500,94200,97200,96500,94300,91800,89400,85800,87600,90300,94200,89400,87700,88500,92800,93900,92000,89400,88300,89500,90000,92900,90400,87300,89100,90900,95000,92100,88100,89800,85000,89700,88400,91100,90800,85900,81800,77200,83200,87100,85700,84900,81200,85900,84000,88000,86200,89200,90400,94800,92900,91800,90400,87600,84400,85200,86100,89200,91700,90900,91800,84900,87500,88800,89200,88900,88400,89100,91300,90500,92700,91400,97100,98600,99800,91800,94000,95300,102300,97600,96100,95600,103500,103900,103400,94500,94500,91500,96600,95200,94000,94100,93700,99900,95900,97200,90200,81100,76900,77900,87800,91400,93300,95200,95200,94900,95300,96800,97200,100300,108500,112000,111700,105500,105600,105500,111700,115600,115600,109500,104300,100400,102100,103000,105200,102900,103700,103300,
3059,Washington County,Maryland,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145000,143300,144900,145500,143300,144400,144900,148200,145000,147300,145100,144600,140700,145100,151100,156900,155200,153900,149800,160800,167700,169600,159500,156500,159800,159000,156400,156900,158900,158200,157200,159600,162200,163300,164800,170400,173400,170800,167000,165400,171200,173100,174700,177700,176400,177600,176000,179500,178100,178200,176900,177100,174600,173700,
251,Mesa County,Colorado,363,221600,221400,219600,220200,216700,219300,212100,214800,206900,208600,216200,224100,227200,222700,220800,216100,206000,198900,198500,197300,194200,196900,200000,207000,202300,197700,188600,184200,184500,186600,182700,177600,166600,171100,175100,181100,176000,168600,162200,155200,153800,152800,153000,154000,152900,156000,155600,159800,162800,166600,176200,173000,172800,169300,172600,169400,163100,164800,167900,174200,171200,173000,169200,176100,175900,178400,172600,170200,170600,176100,175800,178300,172100,175200,177200,181600,185000,182100,180100,180000,184300,186400,185300,180200,182500,182500,185400,182000,187200,191700,199300,196300,195300,192400,196500,195200,196600,194400,196300,201100,201400,204200,199300,205500,203800,204900,202300,205600,214300,214200,216300,210500,212000,211600,215800,218600,213200,214200,218800,230400,232000,235600,237800,238600,232700,232800,232800,235000,229400,234100,242000,251800,258500,253800,251400,248200,245900,244100,239400
1607,Charles County,Maryland,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232800,235300,240500,247300,244900,242600,240900,244800,243100,243700,243000,243200,243200,245800,251200,252200,254500,257900,256200,259900,259200,261600,259900,261400,264700,264300,263400,269700,275100,277300,274800,272900,275300,278600,280900,281900,282000,282100,277000,274400,277000,285300,289700,285300,288100,286700,292100,293200,
2799,Merrimack County,New Hampshire,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227800,232800,225800,226800,227000,234300,235700,247600,246400,249900,242200,239600,238500,238500,242100,241300,239400,242400,237800,251900,247400,256500,245200,247800,248800,249800,249300,246000
1176,Martin County,Florida,366,220500,224200,228600,224400,214600,226000,237700,233400,214400,203700,189500,178800,170000,176100,172700,161300,155700,156500,166100,175500,176900,177400,172400,173500,157300,156000,154600,160800,166000,156400,164100,157800,166500,158000,149900,144800,142700,144600,144500,144200,148200,148600,149600,144200,154500,164400,168100,161500,153900,149500,152100,152500,166800,161800,161900,153300,153900,161200,167800,174300,173400,174200,175500,175500,176300,179200,179000,180000,182900,193200,194800,192700,183200,184500,180800,198200,199200,211300,197900,201700,192200,192300,195400,199500,199800,196700,195600,200700,204900,210900,211800,213400,221400,224300,230100,229400,234800,238600,244000,241300,239300,226800,232000,235600,246900,247800,233800,237200,233800,244700,244800,250200,252900,252100,261500,260500,254100,245800,244800,247900,250200,258400,263500,260000,263200,259500,262600,260100,273000,276100,272200,276500,277400,283200,276600,285300,287500,276800,
2695,Fairfield County,Ohio,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173300,173800,169100,170800,164200,166100,165100,172800,176600,176500,194600,197000,198500,178500,178300,177800,178900,179200,179200,179800,182500,184900,198000,198900,214300,207200,209800,204700,208700,209200,203500,
1951,Olmsted County,Minnesota,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182600,177800,181200,181000,190900,191900,195200,191500,193100,195700,198600,199800,196600,200300,199300,197500,193000,196200,206900,210500,209500,204700,206500,214000,220700,216100,216000,210900,213200,210400,214900,217500,223300,221400,227500,222300,225000,
2470,Paulding County,Georgia,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75200,75600,76300,77300,75900,76700,81100,82200,80900,77800,77700,78900,81600,88000,97600,100900,102000,100900,100000,100300,96400,102200,106300,109600,109700,108100,110800,112800,112300,113300,115800,121400,124500,124800,123300,123300,123400,124400,127800,125600,128500,124600,141800,140800,144100,129400,133700,134900,139200,139200,141500,139900,139500,138400,140000,140900,143800,140800,141500,143700,146800,151800,147700,150800,147600,153300,154000,157200,155200,157300,157200,159800,158600,160200,161100,166900,171100,173500,173900,172300,173100,173200,172200,175300,173700,182200,180900,185500,183500,182800,182500,184000,186000,188500,186400,
2495,Randolph County,North Carolina,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110300,110100,112000,115200,114300,114900,111700,108600,102700,105600,111500,113300,110900,107600,109500,107700,108900,115100,118200,120000,115200,117100,117000,110700,112000,111800,115400,113200,115500,119900,124900,125600,126000,125200,120100,120500,119300,126600,125800,128500,124400,116800,112700,115600,127600,127100,125300,125900,130800,132700,123500,122300,125000,132000,134500,134800,136300,134300,130700,137800,140300,140400,136500,138200,143300,139500,141100,138300,140600,
938,Citrus County,Florida,371,141900,138100,144200,137600,133000,126000,124200,127300,123000,121400,112700,108900,106700,107000,107800,105200,102300,101200,101000,99100,95900,101800,109300,110700,103900,96900,99300,98400,94500,83800,82600,82900,87000,87600,85100,87200,85000,84900,80300,80200,79100,82200,80600,83500,81200,82900,83500,84800,83500,82900,81700,85400,86900,89800,88700,86000,80300,85800,87000,92800,89000,92600,89600,90800,90300,97900,98300,97900,96700,96600,92800,87600,87200,92100,97300,96500,97300,95400,96800,96900,95600,95500,95600,96800,98000,98300,99500,99900,100900,105200,105400,107700,106100,108700,109200,114400,116600,117800,114500,116400,113700,115100,115000,117400,119500,120500,124800,125500,126600,127000,129000,130500,131800,128800,133500,133900,137600,136800,137200,138800,140000,141100,140300,136400,137000,137900,136200,134800,138800,144300,149800,148900,152100,157400,158000,159400,151800,152200,
3253,Alexandria City,Virginia,372,410000,404300,391200,392100,392500,392100,382100,380800,384200,376800,376400,361400,361700,370800,376600,379800,391000,410400,421700,401300,391400,380100,388400,397100,394500,397700,391000,401800,407500,411800,423900,426200,429300,409800,403100,406600,413400,408200,422100,426600,452300,445400,462900,439600,445800,428500,444000,437000,431000,423100,434300,441700,447300,449400,468300,458200,443900,432300,446200,447100,471100,471500,480600,462900,459100,462500,467200,477700,472800,475100,466700,460900,459900,458400,460100,452700,461600,461700,455000,449300,458600,460600,472500,486700,495200,483300,470600,472200,458500,473200,469800,481200,490900,499600,497100,466300,453200,461300,469900,478700,487400,477500,452400,452100,458200,488000,460800,457200,445800,474500,465500,480400,479200,496400,504500,482500,476500,461300,500400,518600,530400,520800,511600,512600,509900,504900,495800,491400,492900,497700,486900,504900,524000,553800,512300,485000,451000,476700,
1782,Houston County,Georgia,373,126700,117700,114300,112100,118300,123300,124900,121400,121400,111400,115200,113800,125300,127000,126000,120800,115100,117800,121200,124600,125700,122000,132100,134100,144500,132900,127100,118900,120400,122100,123500,122500,123900,118700,127700,126400,138700,131700,131600,125100,119100,120300,120900,117700,117900,113100,122400,117700,118300,116300,115100,111500,106900,101700,102700,107200,120100,117200,116200,108800,112500,110300,110700,112000,111800,108300,98200,98000,96700,105200,103900,103400,104000,105300,110100,109100,111200,110800,115400,114600,114700,106700,105800,105100,117900,118800,119600,113000,112900,117000,115700,114800,116400,117200,126900,124400,129700,123600,123300,120700,120400,119300,118800,119700,125700,119500,121500,119500,125500,123900,122500,132300,135200,138200,133900,133800,132400,135900,143000,145100,143100,136500,136000,135400,134400,135900,138800,144300,148600,144200,146000,143400,149700,151800,152100,151000,145900,147100,148300
1821,Johnson County,Indiana,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158700,159500,158800,157700,160000,161200,159500,161400,161200,162700,162100,165700,166500,174200,171800,174700,166700,166300,165800,166600,176300,176300,179800,177200,179700,178100,179900,182100,183700,182800,184500,187500,
701,Rowan County,North Carolina,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108100,106300,105100,105100,104300,102300,99200,102600,93600,95300,96200,98900,104400,96200,98100,92700,95900,102600,107700,103100,98500,100600,105600,104600,98600,103500,106700,114500,104700,106000,103600,111800,108500,116100,112600,112100,104200,107100,109700,112000,111300,110900,112600,120800,120800,119000,117100,122400,123400,121000,117400,114700,116300,112800,115500,115300,120400,120700,121500,121100,125800,123000,121300,122300,116700,121600,119600,125300,129300,129500,134700,133300,132600,134200,135600,138500,128300,129100,133000,147700,150300,150200,144500,140300,137300,143300,
446,Clark County,Ohio,376,82400,79700,80200,75700,77300,78300,80000,78700,76100,72100,66300,58800,63000,68200,78800,79600,75400,77400,80200,88900,90600,86800,85100,72300,71600,70600,74100,75400,70900,71000,63900,64000,65900,64900,63700,54200,59000,59600,67300,63600,68600,69300,74100,73700,75600,73100,68500,67600,73100,77700,75200,72300,69900,77300,75700,76200,71300,72100,73300,72900,69600,66700,67900,73200,75900,79500,78200,77900,75200,80000,79600,83200,77800,82400,82500,85800,86000,85500,86400,84100,86400,81600,81900,72900,78100,80900,86900,89500,85400,86300,81400,85700,88200,90800,91700,90500,93600,90600,94000,92300,93800,92400,95600,98200,106500,107300,106500,98300,98000,95900,97600,94100,96700,97500,101100,101100,97200,94000,94800,99300,103300,105200,103200,100300,100200,98500,101200,99700,107000,108400,107700,108400,108800,115800,112800,115100,115800,115400,116700
3168,Indian River County,Florida,377,177300,172700,170800,170200,166700,168200,162000,161900,152700,149600,136300,139000,136400,137000,132800,133800,134900,131100,132300,129800,133700,121500,130900,120100,126600,109900,112100,114100,122400,123600,115500,113200,111900,118200,115700,115800,111500,113600,117200,120300,118500,121300,118500,116600,110000,110000,120500,116400,119300,115600,125800,126500,120300,114500,117400,127800,129300,136300,142300,146700,140200,131700,125200,125900,123900,143400,142900,140300,127700,128900,130500,133100,137500,138400,141600,135300,136600,127800,139400,144700,152400,151000,154200,153300,153600,152800,157500,160100,159600,161900,163100,178100,180300,174400,164100,162900,167600,167100,167400,173400,178900,183500,178800,181100,184600,188700,187600,183400,187000,186700,194800,197700,205000,201300,198400,194900,191600,198100,200900,212900,207100,211700,206700,208900,205600,211100,212400,213100,215700,218100,220400,210900,217900,218800,229200,220100,217100,218700,
